"subj","run","trial","curiosityZ","curiosityCond","curHighLow","likelihoodZ","delay","motor","motorMisses","motorRTs","memory","Q_VTA_50_noSN_bin_mean_act","Q_VTA_50_noSN_bin_p2c","Q_HPC_mean_act","Q_HPC_p2c","Q_PHC_mask_MNI152_bin_mean_act","Q_PHC_mask_MNI152_bin_p2c","Q_PRC_mask_MNI152_bin_mean_act","Q_PRC_mask_MNI152_bin_p2c","A_VTA_50_noSN_bin_mean_act","A_VTA_50_noSN_bin_p2c","A_HPC_mean_act","A_HPC_p2c","A_PHC_mask_MNI152_bin_mean_act","A_PHC_mask_MNI152_bin_p2c","A_PRC_mask_MNI152_bin_mean_act","A_PRC_mask_MNI152_bin_p2c"
108,2,10,0.146219201403686,0,NA,1.44053265815963,9,0,0,0,NA,-0.39756849074729,1.19389033307334,-0.106864661690385,1.24258670775125,-0.239277831850854,0.820059695935992,-0.0961836915979802,0.955169561803772,2.28186364367866,0.343210223219175,-0.0716931917692554,0.610528470444356,0.777669884494121,0.151368546486866,0.133166150137549,0.468313705288341
108,2,11,0.945021148890958,1,1,-0.0943193030421381,9,0,0,0,1,0.870443878754486,0.800744997799743,-1.14302416554011,0.436740972448953,0.704970787607578,0.632618171595153,-1.08390597130856,0.469346549521496,-0.60325800236933,1.15090189499323,-0.369394986759119,0.772059431569752,0.872897662700632,0.17299342835174,0.65681142884423,0.417040956642013
108,2,12,-0.859331485433234,-1,0,0.334011476828122,9,1,0,0.514437898949836,1,0.326081043227532,0.676859082496241,-0.339119345147312,0.902179053994579,1.01705263029398,0.21957647624371,0.398865060733078,0.395627347468416,0.979232950354344,0.894850679880249,0.342586266083623,0.881239929640903,2.011745679746,0.177882550731204,1.32342380753544,0.600770229993858
108,2,13,1.80020911620086,1,1,-0.974777017219894,9,0,0,0,0,1.22348013352166,0.632594603074483,0.324339131225952,0.806672846760026,1.69723514922232,0.313485346037416,0.976300516963238,0.718233924324119,-0.0416537662649716,1.1608690773677,-0.480768420584335,0.802223218792935,0.0359501937689545,0.359989342091728,-0.22532569996838,0.523702840614864
108,2,14,-1.65813343292051,-1,0,-0.784407781722001,9,1,1,1.09353745654516,NA,-0.788634768068732,0.894530465804351,-1.03585493263318,0.917173767874101,-0.907266467373382,1.05602392177253,-0.830721194396028,1.3675792445097,1.32275593539816,0.768995292336225,-0.56452273982184,0.696952027669878,1.10810857470072,0.885685295106469,0.0152805822828668,0.854129014505421
108,2,15,0.0992308515514933,0,NA,-0.808203936159238,13,0,0,0,NA,-0.756095269200159,1.10170207189092,-0.658086150032156,1.2525430722169,-0.438054219538531,1.1236483873206,-0.180843112904404,1.18377755997066,0.113182139584751,0.965468900395671,0.715161871006097,1.0448029032914,0.523765953140216,1.03490593312058,0.315092027976789,0.98580569798188
108,2,16,-0.44583400673394,-1,0,1.54761535312719,9,1,0,0.332118314196123,1,0.195550207990664,1.08168895979855,-0.33780361655789,0.841506121082408,0.022941862479448,0.787240119289816,-0.0880547815310365,0.53323492424801,0.337385740369427,0.470520681641271,0.759966558122952,0.957672689476691,0.813931861647713,0.601923849619257,0.555746139246912,0.696748630086113
108,2,17,1.03899784859534,1,1,-0.15380968913523,13,0,0,0,1,0.193924282084481,0.865213492421915,0.344712793348781,0.996070695569498,0.976613385998749,0.291140173486887,0.839518102451984,1.16258050630592,0.119007341112592,0.659601879798771,-0.0808414888507597,1.15314292092387,0.198826311057568,1.04767794457023,0.498245610707454,1.19806092414911
108,2,18,0.963816488831835,1,1,-0.141911611916611,9,1,0,0.42858630635601,1,0.439442850920386,1.25755753328818,0.123147204722138,0.847159736025861,0.499041636821579,1.28461190497034,-0.165821418493579,1.31220340679994,1.36075253649051,0.4587194819027,-0.608672171441205,0.828255463872939,0.896312048995914,0.298682794271588,-0.220143418414227,1.1066949773254
108,2,19,1.22695124800411,1,1,1.27395957709897,13,1,0,0.524763599532889,1,1.17517338805192,0.661513438548569,-0.297636151729294,0.737734631391095,0.500528284369523,0.271750709037567,-0.190648651717493,1.21669313938109,-0.0560798498031545,1.06808404297355,0.0533237820003651,0.746050708342163,-0.0222223641241792,0.550244326867313,0.414056266672924,0.835949115353428
108,2,20,-0.596196726260956,-1,0,-0.832000090596474,13,0,0,0,0,0.150514140594169,0.883965163643378,0.640605220396599,1.21533915509273,0.762214930791005,0.939618851905911,1.2279095957987,1.47526273813875,-0.065996879920931,1.06654094644511,-0.436155715877504,0.997933904068049,-0.197766433799795,0.600427433883536,0.358379950242306,1.02799800193109
108,2,21,-1.99644955185629,-1,0,-1.09375778940608,9,0,0,0,0,-1.03778007721257,1.21567217389982,0.404091863957085,1.28767903142451,0.277977172655016,0.611418631282229,0.189440107738119,0.366030318900622,0.29240899272645,0.959231851492473,0.0754363341532207,0.827455432242448,0.738357196748676,0.349230038835182,0.0491395573582849,0.862285821209896
108,2,22,0.606705029955172,1,1,-0.784407781722001,9,0,0,0,1,1.42689088149746,0.598437858815186,-0.340036594478762,0.506662773653666,0.148184687201236,0.408039463593788,-0.20963674554805,0.657419180505369,1.38890618938353,1.19985810144083,-0.0234766879871029,0.534473735044083,1.23219508481388,0.497275699194992,0.16145526685159,0.992601445972214
108,2,23,-0.314266627147801,-1,0,-0.713019318410291,13,1,0,0.437181698944187,0,-0.580711513404367,0.947965521211465,-0.362525321038456,0.722183435905279,0.943479692294925,0.323329309764694,0.211198879724543,0.920863953378995,-0.71038254616542,1.38426245424758,-0.988760172170741,0.562183130759698,0.677868377014592,0.279495147682211,0.100240781049797,0.789683092973153
108,2,24,0.963816488831835,1,1,-0.43936354238207,13,0,0,0,0,0.975102663753205,0.328048074780252,-0.368388278736521,0.479329221693101,1.00063984807547,0.199505132773412,0.226326565502677,0.691037964789279,0.669469915075751,0.884827215690873,-0.432015888570648,0.948939815439388,0.520553585906364,1.4403799703071,-0.0962779182513373,0.727715891115757
108,2,25,-1.31981731398472,-1,0,-0.605936623442726,9,0,0,0,1,0.554870305742952,0.517751105987208,-0.0215691817510046,0.718739822253447,0.752221138627155,0.129172127436553,-0.0967317379228916,0.293590986706739,-0.0208751125828712,1.02856578097146,0.609851558888879,0.834253371500963,1.63103619986843,0.256164069287685,0.617494109260588,0.497649639554936
108,2,26,-0.727764105847095,-1,0,0.786138411135618,13,1,0,0.466808846555068,0,-0.608062282932224,0.704607266564098,0.644473786393916,0.957134832416786,0.411550026749856,0.501747996445708,-0.399995666614268,0.346839704964777,-1.02583217835263,1.28598627975951,0.618091467560779,1.15449986166911,0.544905755004997,0.610209950016324,1.06065636759158,0.738219934878137
108,3,1,-0.925115175226303,-1,0,-0.653528932317199,9,0,0,0,1,-0.955894081772556,1.13979187637922,-1.03398915490685,1.30965419769548,-0.21345391656851,0.492189854202623,-0.0802836073155049,0.490973670352419,-0.316182748477331,0.967868879484692,0.256956292091491,0.878134733882694,0.599370252160641,0.504426935204618,0.738640624663094,0.791672528608859
108,3,2,1.17056522818148,1,1,1.97594613299745,9,0,0,0,1,-0.927758933088626,0.932142737809471,0.0244221762428023,1.1846694959986,-0.525588054767902,0.67904837301904,-0.0864104476786451,1.11073831958113,0.349767663312377,1.06403039702206,0.599474769818944,0.919055280671937,0.368735368984441,0.514109180796271,-0.194834801828256,0.382058458391203
108,3,3,0.0898331815810548,0,NA,-0.248994306884176,9,0,0,0,NA,-0.302058265161065,1.12655944173747,-0.0827177384113486,0.763080623356182,-0.319018415404014,1.15525987486451,0.233569132999401,1.30959230684864,1.21576742644083,0.547194541159031,-0.167180705516488,0.962739986582735,-0.0487601645941099,0.769160185368047,0.155513648716442,0.656369400946878
108,3,4,-1.94006353203366,-1,0,-1.05806355775022,13,1,0,0.560050170475733,0,0.107708046369225,1.46200505399671,0.428691902750777,0.95089064610899,-0.596682925983374,0.354171659050402,-0.409328353676574,0.408749592615315,-0.0456452544185595,0.655148399595131,0.981198009174452,0.691426801046299,0.373314557727091,1.04693685416426,1.10105271324283,1.30649242699047
108,3,5,-1.71451945274314,-1,0,-0.927184708345421,9,0,0,0,0,0.230434900806358,0.78678731321005,-0.0357944115136759,1.04044911241412,0.210633041726757,0.37543237702237,0.234912263359001,0.486151398294996,0.11860158587433,0.841670893645901,0.347275625936899,0.920862940523964,0.309917559501136,0.564862035472154,0.385126760260391,0.992244485835874
108,3,6,0.653693379807365,1,1,0.393501862921213,9,1,0,0.4512107175251,1,0.211253253920859,0.861537787403692,0.775878729682028,0.767126030476714,0.520896516262075,1.16711549942517,0.00600632841815241,0.67186598559557,0.0263973772507597,0.885646806449006,-0.733430538213496,0.781190346540167,-0.029120691335888,1.12991778836606,-0.529133017245113,0.910732283973423
108,3,7,0.531523670191664,1,1,0.381603785702595,13,0,0,0,0,-2.09082685666726,1.61029683581906,0.46852540690644,1.30428589258091,-0.712344269301776,0.718718242210849,-0.942065575547167,0.57495494958213,0.124537455516474,1.47294599038038,-0.183590505426162,0.701090085903459,-0.0411561707780394,0.552679852375928,-0.546135752770351,0.629462179626965
108,3,8,-1.9494612020041,-1,0,-1.02236932609437,13,0,0,0,0,1.41344456760271,0.616638167218083,0.5923034495152,0.548308677672081,0.875901556259959,0.345814975892905,-0.217822659905687,0.850983531182551,-1.605339073094,1.15629639894927,-0.850770715221104,1.07328563832055,-1.65822557474042,0.886638659747298,-0.333635529531966,0.755900691923629
108,3,9,0.757067749482188,1,1,1.41673650372239,13,1,0,0.713468298563384,1,0.388922485176863,0.629700414498472,0.253661853465081,1.01825546776947,0.549052744506028,1.00909073494081,-0.364574829074445,0.628534222816988,0.67616476945841,0.437894399779315,-0.366939852264279,0.716853059860142,-0.29769661948956,0.425030704018691,-0.251784707675688,0.494993962736288
108,3,10,0.606705029955172,1,1,-0.891490476689566,13,1,1,1.30474431016773,NA,0.616131454049537,0.948266461467312,0.472234891326064,1.10830317626496,0.626681157700332,0.279861605762793,0.0591194025444565,1.15485765070534,0.650094020998949,0.907677452390361,0.107693018370404,0.754763145941575,0.218965165176521,0.837401515069545,0.0133994514937513,0.57834660626609
108,3,11,-1.91187052212235,-1,0,-0.939082785564039,9,1,0,0.437687629892025,1,1.06879644971377,0.559912690313759,-0.554934136439323,0.491016627228223,-0.448944538441562,0.930991490154938,0.202383221933314,1.71839393653453,1.60873405826715,0.47202291152824,0.62566348349646,0.624595979643376,1.08729886835617,0.247583834316282,1.00343069022056,0.788019869118597
108,3,12,0.11802619149237,0,NA,-0.15380968913523,13,0,0,0,NA,-0.231797122798525,1.09197725998081,0.149876517608845,0.845379819875254,0.0401309724065458,1.36213980677634,0.392624985711882,1.40283935726174,0.144320177221175,0.655613425372832,-0.206958901966968,0.860759374792601,-0.175809659973114,0.384601213261533,-0.404749806891778,0.526446250158516
108,3,13,1.0296001786249,1,1,-0.36797507907036,13,0,0,0,0,-0.820670431029157,1.32756574520155,0.538067014040214,0.761826818694988,0.295975355546804,0.451422893549559,-0.59295338694501,0.285836253721134,0.823764236538182,1.26677378891584,0.879889408757831,0.722986358758552,1.56703604337432,0.288218649426236,0.477473021985497,0.414642183135032
108,3,14,-0.333061967088678,-1,0,1.44053265815963,13,0,0,0,1,-0.00401401219110653,0.620938275317422,0.146790399169128,1.03331305374617,-0.107194402420302,0.703993174832601,-0.408648830128368,1.16850561546613,-0.719125758834252,1.24746934858985,-0.531387712858643,1.15367171453695,-0.516845399737232,1.08752117361646,-0.420221435253552,0.872328968308943
108,3,15,-1.20704527433946,-1,0,-0.546446237349634,9,1,0,0.472624335699948,1,-1.30748646219581,1.07281806944917,-2.18948046647804,1.18457453309518,-1.37743975543669,1.70366947490635,-0.932754243120689,1.19570708329388,-0.0624484674517589,0.741569438401802,-0.198806596950432,0.922463775338932,0.361228585701545,0.606832352809759,0.286279303854099,1.40459815285081
